id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5731590,Charming studio - Heart of Brussels,3526305,Laurent,,Bruxelles,50.84384015260381,4.347593605541986,Entire home/apt,89,2,111,2017-04-21,4.36,4,324
14054734,Room in a family house,33267800,Johanna,,Bruxelles,50.84770270701629,4.379786222956764,Shared room,40,1,3,2017-03-26,0.47,2,132
7976252,COMIC ART FLAT - CITY CENTRE - ST GERY,11573375,Mouna,,Bruxelles,50.84695087545112,4.344567308289859,Entire home/apt,90,2,160,2017-04-27,7.99,7,280
16250248,Palais Du Pantalon,72694242,Jerome,,Bruxelles,50.8368795845187,4.345432717198852,Private room,50,2,21,2017-05-01,4.20,1,25
4011423,Superb Loft - heart of Bxl - GRD PLACE,19427428,Adrien,,Bruxelles,50.848278332671036,4.355059508623108,Entire home/apt,69,2,71,2017-03-22,2.20,33,7
3962284,Stay in the heart of Brussels,1928242,Hernan,,Bruxelles,50.848534978197044,4.350085930476037,Entire home/apt,90,2,151,2017-05-01,4.81,2,300
15922089,"Chambre spacieuse et petit déjeuner ""maison""",103307201,Thierry,,Bruxelles,50.854745597008716,4.347339478285643,Private room,129,2,1,2016-12-22,0.22,5,94
1816107,room with ATOMIUM view in Royal Cie,9512051,Lotte,,Bruxelles,50.87119281101553,4.354614963570912,Private room,65,1,41,2017-04-30,0.98,1,357
3601971,Elegant Apartment in City Center,18147216,Line,,Bruxelles,50.8484580835654,4.347673466274405,Private room,45,1,62,2017-03-30,1.85,1,247
16152169,Le coin des Artistes - Centre de Bruxelles,9626884,Julian,,Bruxelles,50.848060822343214,4.355308028274923,Entire home/apt,66,2,12,2017-05-01,2.71,28,45
16840337,Apparemment centre Bruxel,31471456,Tamer,,Bruxelles,50.84442994643942,4.3397449597595035,Entire home/apt,80,3,5,2017-04-27,1.49,1,176
16437249,Chambre Arno - Jeu de Balle,107556639,Nicolas,,Bruxelles,50.836489112054885,4.34577738097954,Private room,55,1,4,2017-04-17,1.48,7,348
13849089,Beautiful new flat in the City Center,14920201,Dorothée,,Bruxelles,50.84591202650888,4.347712263393562,Entire home/apt,49,2,23,2017-04-30,3.11,1,89
16119497,Chambre sur Bruxelles (airport),8071723,Julie,,Bruxelles,50.87986566582653,4.382523600910406,Private room,22,1,26,2017-05-06,4.81,1,70
13055701,Sunlit apartment next to Old town / GRD PLACE,19427428,Adrien,,Bruxelles,50.85176055297321,4.356898948577161,Entire home/apt,80,2,20,2017-05-01,1.78,33,259
7304955,Flat in the center of Brussels,38265245,Mike Erno,,Bruxelles,50.8457046772288,4.3864934857393285,Entire home/apt,45,1,0,,,1,0
18191317,Duplex avec grande terrasse au coeur d'Ixelles,5733559,Nina,,Bruxelles,50.830424291856346,4.360366069280021,Private room,30,1,2,2017-05-05,2,1,174
15497056,Renovated appartement in the shopping area of Bxl,99528371,Valérie,,Bruxelles,50.83487312749056,4.351862355776001,Entire home/apt,75,1,23,2017-01-22,3.47,1,0
9271179,5 mn de la 'Grand-place',48152780,Widad,,Bruxelles,50.84857155458476,4.3557446155523305,Entire home/apt,67,1,0,,,1,0
15153061,Fantastic loft on the Louise Avenue,9924636,Charles,,Bruxelles,50.82383227547844,4.365508004467865,Entire home/apt,100,1,1,2016-10-27,0.15,1,22
8337328,*Chocolate Duplex* -2p apartment,1569736,Jennifer & Ze Team,,Bruxelles,50.84741186143636,4.350320139641059,Entire home/apt,65,21,0,,,8,239
17446834,Appart 2 metropole city,26735394,Eliace,,Bruxelles,50.85124724061067,4.352211622268295,Entire home/apt,89,1,5,2017-05-07,2.88,4,328
10498258,Upmarket penthouse in city centre,54121802,Philip,,Bruxelles,50.84382512981629,4.352984654378926,Entire home/apt,110,1,104,2017-05-07,6.67,1,100
18299273,Nice apartment beside European Institutions,38596949,Mariana,,Bruxelles,50.846643223036004,4.389823202159814,Entire home/apt,60,1,2,2017-04-27,2,1,8
12613606,Nice and cozy apartment in the center,68473366,Marcel,,Bruxelles,50.84918528635137,4.34966920246112,Entire home/apt,78,1,74,2017-05-08,6.18,1,344
7338016,chambre dans maisonnette 15' centre,38443385,Elishbiella,,Bruxelles,50.8575857541699,4.347739210403376,Private room,20,3,1,2015-08-16,0.05,1,0
13269018,Le charme à Bruxelles,42291537,Sophie & Alec,,Bruxelles,50.80248085313039,4.3895454514500285,Private room,50,2,3,2017-04-30,0.41,1,364
6010933,"Large studio 1-2 p,  EU schuman, Jww0D",23082521,Serenia,,Bruxelles,50.84737726947883,4.382318267265062,Entire home/apt,42,3,11,2017-01-01,0.44,41,327
6322280,Av. Louise - Design Apt. Mezzanine,32037583,Charles Home,,Bruxelles,50.81779541879602,4.371041123949155,Entire home/apt,200,3,2,2017-02-05,0.57,23,365
10074204,Artist House 2 Grand Place,47183956,Compa Silvia,,Bruxelles,50.847699621391655,4.355531937126111,Private room,44,1,56,2017-05-08,3.39,2,323
13236314,Studio In the heart Of Brussels,74333705,Sergent,,Bruxelles,50.847591725643355,4.346864132109011,Entire home/apt,43,1,81,2017-05-06,7.34,2,133
16267409,Spacious studio in the heart of Brussels,106384542,Leon,,Bruxelles,50.85220116857305,4.340911531757838,Private room,51,1,26,2017-04-23,5.86,2,69
3672428,"104 sq.m, 2 Bdr Flat, City Centre, Wi-fi",871030,ApartmentsApart,,Bruxelles,50.849038521456855,4.353951306288477,Entire home/apt,139,1,46,2017-03-26,1.56,58,358
10352791,studio au cœur  quartier Européen,53282382,Enzo,,Bruxelles,50.84584671187685,4.38819747482622,Entire home/apt,52,2,19,2017-05-05,1.30,1,340
12662970,Stylish Apartment - Brussels Center,15798617,Maxence,,Bruxelles,50.83688946237342,4.34951586764142,Entire home/apt,65,2,38,2017-02-26,3.18,2,320
12822905,Home on the corner,8484048,Daniela,,Bruxelles,50.82219593871976,4.369964630759865,Private room,65,1,1,2016-08-13,0.11,1,0
6452260,Cheap apartment next to Grand Place,33692467,Cristian,,Bruxelles,50.85047063562426,4.349488128228802,Entire home/apt,60,2,3,2015-06-28,0.13,1,0
14973163,Belle Mansarde au cœur de Bruxelles,22945045,Antonio,,Bruxelles,50.85346153551306,4.3458048441722195,Entire home/apt,89,2,37,2017-05-04,5.05,2,272
17217810,Luxury apt in Brxl center in Dansaert district,24831899,Sylvain,,Bruxelles,50.849804612249464,4.3448764229891195,Entire home/apt,110,5,2,2017-04-27,1.43,1,162
981248,3 Bedrooms + Central Location!,871030,ApartmentsApart,,Bruxelles,50.84851855219421,4.34793867411436,Entire home/apt,185,1,44,2017-04-13,0.89,58,359
18594083,PENTHOUSE WITH TERRACE FOR UP TO 4,24962757,Marta,,Bruxelles,50.824390434519884,4.36629248703692,Entire home/apt,100,2,0,,,2,88
7649573,"Room with a view, Central Brussels",9964055,Ian,,Bruxelles,50.85275719665035,4.3455737711084375,Entire home/apt,70,3,2,2016-03-30,0.10,1,0
18381115,Smartflats Palace du Grand Sablon I - 1Bed,2792958,Tarik,,Bruxelles,50.84146308087197,4.355287960166643,Private room,200,1,0,,,48,135
14940466,BRAND NEW DESIGN STUDIO IN THE HEART OF BRUSSELS,48509237,Eveline,,Bruxelles,50.85136916869132,4.344981675748467,Entire home/apt,70,1,37,2017-04-27,5.05,1,348
17398098,Loft in the heart of EU - Perfect for Business,117611769,David,,Bruxelles,50.84236222952967,4.377356409458166,Entire home/apt,65,2,9,2017-05-04,3.60,1,22
16431464,"Bel appartement, vue sur le bois",101046621,Nathalie,,Bruxelles,50.80537789431591,4.385988632654218,Entire home/apt,110,3,1,2017-04-21,1,2,177
16759148,Grand Place Apartment 130m2,50434675,Arnaud,,Bruxelles,50.847136855690756,4.349672226197741,Entire home/apt,130,1,19,2017-05-07,5.64,2,321
12402409,Chambre au coeur de Dansaert,2865482,Albéric,,Bruxelles,50.85179329638065,4.345823049592745,Private room,40,2,16,2017-04-28,1.67,2,153
2390401,"Bourse 3, 1 Bedroom Flat, Central!",871030,ApartmentsApart,,Bruxelles,50.847449229882905,4.348157946080876,Entire home/apt,85,1,7,2017-02-06,0.23,58,358
11794843,apartment style 2,41161396,Simon,,Bruxelles,50.8550692589917,4.357622699928695,Entire home/apt,99,2,5,2016-12-11,0.43,12,365
6830449,Brussels Centre Europe Flat,5163654,Jean-Pierre,,Bruxelles,50.846518867020805,4.382129816194901,Entire home/apt,50,2,94,2017-02-10,4.34,1,320
293280,Elegant Studio-Flat in EU District,674142,RAS Residence,,Bruxelles,50.8458209097478,4.3752686287805425,Entire home/apt,120,1,9,2017-04-08,0.25,6,345
14466795,Beautiful Cosy Loft in the EU Area,9342792,Vicky & Ale,,Bruxelles,50.84668076057636,4.3879404084281415,Entire home/apt,48,1,49,2017-04-24,6.02,4,41
12499365,Walking distance to EU institution,21717049,Hubert,,Bruxelles,50.848712482459234,4.3897864517754694,Entire home/apt,60,1,0,,,1,365
4831684,Appartment for 1 or 2 pers ,6977646,Laurianne,,Bruxelles,50.84368036004092,4.3391891545334556,Entire home/apt,90,1,1,2015-01-04,0.04,1,0
15994616,Nice room in a appartment in the heart of Brussels,41785085,Lucie,,Bruxelles,50.84426953572934,4.354319574744483,Private room,35,1,6,2016-12-20,1.13,1,0
2750939,Green oasis 2 persons FREE parking,10702361,Philippe,,Bruxelles,50.80132624000408,4.376145198251626,Entire home/apt,88,1,38,2017-05-05,1.08,1,358
6076923,studio,16129478,Bram,,Bruxelles,50.842516429726416,4.339833677332015,Entire home/apt,60,2,2,2015-05-25,0.08,1,0
1899031,Beautiful flat @center by Japanese,6214875,Tomo,,Bruxelles,50.84886240500863,4.348487238583322,Entire home/apt,59,6,28,2016-09-18,0.69,1,13
8894988,Uderzo - Magnifique Studio,27151122,David,,Bruxelles,50.844334336995566,4.3560032326146665,Entire home/apt,90,2,39,2017-04-21,2.07,7,222
5799850,GORGEOUS STUDIO - GRAND PLACE,11573375,Mouna,,Bruxelles,50.846431390079765,4.35054735932618,Entire home/apt,90,2,184,2017-04-19,7.26,7,292
2361785,Cozy room in the heart of Brussels,12062127,Vincenzo,,Bruxelles,50.84511723576711,4.3454149796159935,Private room,40,1,9,2017-03-23,0.71,1,358
5732962,Cosy flat - Garden - Heizel - Bruxelles,8482348,Lau,,Bruxelles,50.90297294771666,4.386657242518246,Entire home/apt,34,3,16,2017-04-28,0.70,1,344
8878737,"Studio 1-2p, EU-Schuman, ref w2g",23082521,Serenia,,Bruxelles,50.84842146103619,4.379357761513575,Entire home/apt,40,2,4,2017-05-02,0.21,41,251
14400161,Nice duplex in mansion near Tour&Taxi,7697820,"Dan, Alice & Konrad",,Bruxelles,50.87540300786806,4.349731643068935,Entire home/apt,61,4,3,2017-02-19,0.38,5,0
7748288,Best Brussels City Trip Place,38930603,Laurent,,Bruxelles,50.88996303284187,4.374112728008767,Entire home/apt,75,1,0,,,2,365
13400841,Cute 1596 house in romantic alley in Ste Catherine,22842886,Pauline,,Bruxelles,50.85207491590967,4.344088325999929,Entire home/apt,120,2,15,2017-04-17,1.62,1,358
6321282,EU District: Gorgeous 1 Bedroom Apt,32037583,Charles Home,,Bruxelles,50.847642565594,4.382237498980181,Entire home/apt,180,3,1,2017-03-07,0.47,23,329
5159705,New cosy loft very centre Brussels,26683938,Stefan,,Bruxelles,50.84831744872304,4.346020858208767,Entire home/apt,88,2,1,2015-03-22,0.04,1,281
16775951,Appartement center location,61135596,Lina,,Bruxelles,50.841409021010236,4.34452187687645,Entire home/apt,65,1,24,2017-05-04,7.58,2,3
2718496,private charming bedroom,10033035,Atefeh,,Bruxelles,50.890959990084205,4.341970260386584,Private room,40,1,2,2017-03-12,0.91,2,365
18381619,Little independent apartment 35m2,46207924,Crouvizier,,Bruxelles,50.84626426881424,4.340470352925933,Entire home/apt,33,7,0,,,1,323
11483928,Charming Room In Guest House Center,42832143,Antoine,,Bruxelles,50.847040315615295,4.353463015863937,Private room,49,1,129,2017-05-05,9.26,10,240
2489148,1 little nest next to Grand Place,2683990,Saïd,,Bruxelles,50.844413906688224,4.3462475733510235,Entire home/apt,55,3,97,2017-05-02,2.54,2,343
6175585,Grand Place Beautiful Apt 2 Bedroom,32037583,Charles Home,,Bruxelles,50.848489123273495,4.355316067072137,Entire home/apt,320,3,3,2016-08-20,0.15,23,302
12015485,Charming studio in the heart of BXL,64279490,Benoît,,Bruxelles,50.84836238154015,4.34678874866728,Entire home/apt,70,1,18,2017-04-23,1.42,1,340
15727526,Little house in the very center of Brussels,101194719,Camille,,Bruxelles,50.8454369002657,4.348094821860433,Entire home/apt,90,2,3,2017-04-17,0.51,2,2
7011275,Double bed room in Brussels,35959528,Olivier,,Bruxelles,50.84781728931507,4.379810236767657,Private room,30,3,4,2016-03-15,0.18,3,0
7748550,Best Brussels City Trip place,38930603,Laurent,,Bruxelles,50.89014436348928,4.372963379849003,Shared room,25,1,1,2015-09-26,0.05,2,365
18150566,Large Private Room in historical Place des Martyrs,125153084,Jonathan,,Bruxelles,50.85072562474023,4.355684777029856,Private room,44,2,4,2017-05-06,4,2,167
9485321,Beautiful apartment in the center o,29678785,Charlotte,,Bruxelles,50.85295605691681,4.3456846335410395,Entire home/apt,140,1,0,,,1,362
1211439,City center apartment Anneessens,6614874,Akiko,,Bruxelles,50.847456641378955,4.3412451870489335,Entire home/apt,70,2,18,2015-10-12,0.38,1,281
905055,Charming stay on top location !!!,4841685,Helena & Philip,,Bruxelles,50.85195997728523,4.34580779184521,Private room,74,2,235,2017-04-28,4.67,1,295
130097,Very close to Grand'Place,641036,Akemi,,Bruxelles,50.845820405298674,4.349537722344146,Private room,97,2,14,2017-02-26,0.20,2,307
18381894,Smartflats Palace du Grand Sablon II - 2 Bed,2792958,Tarik,,Bruxelles,50.84142965497692,4.355282119064189,Private room,250,1,0,,,48,222
13663319,BR1 Brasseurs,79226751,Christian,,Bruxelles,50.845764271737956,4.3527082056646655,Entire home/apt,163,1,35,2017-05-06,4.05,21,170
3931171,"Deluxe Suite in heart EU, low rate!",20034265,Sara,,Bruxelles,50.84711061991393,4.38238185265377,Entire home/apt,59,1,123,2017-04-06,3.82,3,330
10779781,Superbe appartement avec 2 chambres,55767471,Jan,,Bruxelles,50.855704490138194,4.353804700360806,Entire home/apt,60,4,3,2017-03-29,0.32,1,0
6609491,Spacious central flat in Marolles/Sablon,34582586,Ulrich,,Bruxelles,50.838472910488356,4.346044163007836,Entire home/apt,75,2,9,2017-04-18,0.39,1,91
6708784,Maison Marguerite Dansaert area! CITY CENTER!,30766980,Inge,,Bruxelles,50.849048172283354,4.343090524464835,Private room,70,2,17,2017-04-21,0.74,6,265
9911460,Mooi prive appartement op 2 hoog,12959943,Edwin,,Bruxelles,50.826157532047404,4.363378947357184,Entire home/apt,69,2,10,2017-05-07,0.61,2,175
17018873,B&B BXL center nice flat adaptable,28462946,Auguste,,Bruxelles,50.854512221178915,4.355465170950945,Private room,38,2,11,2017-04-26,4.52,1,135
6454515,City Center in Brussels,7794604,Mustafa Deniz,,Bruxelles,50.84867942663504,4.356786393653648,Private room,80,1,1,2015-10-03,0.05,1,365
6651148,Spacious Apartment in heart of BRU!,24505611,Miroslav,,Bruxelles,50.84783888312201,4.349988423603683,Entire home/apt,129,1,6,2016-12-11,0.30,4,351
10845419,Beautiful appart centre of Brussels,56169550,Den,,Bruxelles,50.85168850463873,4.34903710619581,Entire home/apt,59,1,64,2017-05-07,4.27,2,339
6487436,VTSDREAMS,2417277,Véronique,,Bruxelles,50.847432276451386,4.355323287332807,Private room,110,1,10,2017-04-27,0.51,1,365
5914001,Cosy apart in the heart of Brussels,10889413,Joachim,,Bruxelles,50.8502392315007,4.346305602791521,Entire home/apt,99,2,25,2017-03-20,1.01,1,19
5897647,Brussels grand place!,30190019,Christine,,Bruxelles,50.8466805429347,4.355635705219219,Private room,50,2,36,2016-10-30,1.54,1,190
9321942,Studio Mauve,48383920,David,,Bruxelles,50.84755940938273,4.353774679019691,Entire home/apt,65,1,33,2016-10-31,1.83,2,157
7397844,Ingo (Let there be light),35858711,Yawn,,Bruxelles,50.84771268728418,4.346138676808005,Entire home/apt,165,1,7,2017-03-12,0.42,9,83
3669481,Across the Royal Palace (4)!,13701712,Leo,,Bruxelles,50.8779000895571,4.3543493640601625,Private room,25,2,39,2017-04-20,1.20,3,271
1277435,The 17th century Captaincy Brussels,6952837,Karel,,Bruxelles,50.85428359720058,4.347835398352774,Entire home/apt,490,3,6,2017-03-15,0.22,1,236
13213608,Appart place du jeu de balle (Bruxelles centre),74093747,Anaïs,,Bruxelles,50.83650697699904,4.345124631519194,Entire home/apt,51,3,1,2016-06-07,0.09,1,0
18071109,Bright and charming next to Atomium.,44743471,Martin & Lily,,Bruxelles,50.88717086108763,4.339818654760692,Private room,30,1,0,,,1,55
18480760,Appart Hyper-Centre Spacieux Charme Propre,63465763,Benoit,,Bruxelles,50.84466860645961,4.353275945694412,Private room,38,1,0,,,1,3
867938,Smartflats Saint-Gery 301 - 1Bedroom - City Center,2792958,Tarik,,Bruxelles,50.84851330482492,4.349279280296643,Entire home/apt,149,1,25,2017-04-02,0.49,48,0
13876830,Welcome in The European Quarter -  Cosy Studio,9626884,Julian,,Bruxelles,50.8458277636142,4.387748045225685,Entire home/apt,52,2,6,2017-01-25,0.75,28,285
6651525,2Bedroom Apartment in heart of BRU,24505611,Miroslav,,Bruxelles,50.847886383994876,4.350134313824834,Entire home/apt,124,1,13,2017-02-12,0.71,4,231
6471319,Quiet Room Right in the Centre,12261248,Irochka,,Bruxelles,50.845548924401434,4.34901924102692,Private room,47,2,22,2016-01-11,0.92,1,0
17268385,Cosy flat in the marolles,20964522,Vicky,,Bruxelles,50.837584362324634,4.347785110110561,Entire home/apt,53,2,8,2017-04-30,3.75,1,63
10010294,Appartement belle vue sur canal,17448874,Waddah,,Bruxelles,50.863054591814645,4.352212819121425,Entire home/apt,60,4,9,2016-11-28,0.64,1,75
6176433,EU District: Charming Duplex 150m²,32037583,Charles Home,,Bruxelles,50.847202652889045,4.381060884017207,Entire home/apt,320,3,3,2016-11-01,0.13,23,282
1643794,180 Square Meters Open Space Loft,3337596,Avi,,Bruxelles,50.84454808884581,4.344827769160679,Entire home/apt,75,1,162,2017-04-23,3.67,2,350
14270083,Room with a view (Brussels  City Center),40056603,Albertus,,Bruxelles,50.85723847388149,4.347866079549306,Private room,39,2,22,2017-04-13,2.52,2,66
15695808,"Downtown, High quality apartment! 3",44659139,Saskia &,,Bruxelles,50.84793067990723,4.34721033745037,Entire home/apt,70,1,44,2017-04-23,6.88,4,309
9223931,Smartflats Monnaie 301 - Duplex 2 Bedroom - Center,2792958,Tarik,,Bruxelles,50.84948296792537,4.354602089200275,Entire home/apt,149,1,20,2017-02-05,1.15,48,274
8385829,Apartment Grand Place,3170793,Charlotte,,Bruxelles,50.846584664489356,4.350639671707934,Entire home/apt,95,1,84,2017-05-07,4.52,4,334
15947064,Une demeure de 1826 mais un confort de 2017 !,103307201,Thierry,,Bruxelles,50.854832148625796,4.349164794184854,Private room,149,2,0,,,5,0
17511542,Cozy Studio¡,19002056,Irene,,Bruxelles,50.85190796520282,4.349713722232532,Entire home/apt,48,4,0,,,1,333
9731968,Duplex de charme à Sainte-Catherine,50217171,Lorie,,Bruxelles,50.85008376533331,4.342868362026817,Entire home/apt,70,1,5,2016-03-25,0.33,2,0
13270927,"Top Spot 2 Bedroom Flat, 68 sqm., Blvd. Anspach!",871030,ApartmentsApart,,Bruxelles,50.84821986127668,4.35273693146128,Entire home/apt,138,1,23,2017-04-18,2.08,58,221
6840306,Logement a courte durée,35845136,Youssef,,Bruxelles,50.88822680566415,4.413077479071057,Entire home/apt,40,1,0,,,1,0
753573,B&B Berlaymont - EU area,3925484,Madeleine,,Bruxelles,50.84955625376837,4.386536146788179,Private room,42,1,53,2017-04-30,1.06,1,332
16646070,"Magnifique appart Louise,110m2.",11783121,Lilia,,Bruxelles,50.83171918422316,4.358596354010617,Entire home/apt,190,1,2,2017-05-08,2,1,365
18350017,CHAMBRE DOUBLE 45 m2  + Dressing,6379913,Leyla,,Bruxelles,50.816300268633775,4.3750595422947525,Private room,55,2,0,,,8,364
15187906,Beau studio neuf dans le centre,87772761,Yacine,,Bruxelles,50.8572209530133,4.350352003847292,Entire home/apt,55,1,34,2017-04-30,4.49,1,88
5701591,ROOM #1 BRUSSELS CENTRE ART DISTRIC,1585339,Federica,,Bruxelles,50.85269054161637,4.34303297505304,Entire home/apt,38,2,11,2015-08-18,0.44,2,339
